Compound,Elements,Element_numbers,H_f,E_total,#_atoms
PH-SCN-Ir,"['P', 'H', 'Ir', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",0.0722570172,-113.63336985,6
PH-SCN-La,"['La', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.2890150395,-87.72360219,6
PH-SCN-Lu,"['Lu', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.2540715478,-99.73354124,6
PH-SCN-Nd,"['Nd', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.2549163545,-87.95331008,6
PH-SCN-Rh,"['P', 'H', 'Rh', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",0.0490308222,-76.29322702,6
PH-SCN-Ru,"['P', 'H', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",0.2363553088,-76.2421801,6
PH-SCN-Sc,"['Sc', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.2385533945,-58.49633232,6
PH-SCN-Sm,"['Sm', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.2238750095,-88.64746201,6
PH-SCN-Y,"['Y', 'P', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1, 1]",-0.3126021728,-72.55562499,6
PH-SH-Al,"['Al', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.3158702414,-36.25718866,5
PH-SH-Bi,"['Bi', 'P', 'H', 'S']","[1, 1, 2, 1]",0.0879447366,-104.98971377,5
PH-SH-Ce,"['Ce', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.789956085400002,-73.54737288,5
PH-SH-Co,"['Co', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.2081664434,-45.18146967,5
PH-SH-Cr,"['Cr', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.2070857114,-46.35366601,5
PH-SH-Fe,"['Fe', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.0744782334,-45.41092862,5
PH-SH-Ga,"['Ga', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.0869379774,-43.70372734,5
PH-SH-Gd,"['Gd', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.6946987934,-89.27153142,5
PH-SH-In,"['In', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.1296077374,-60.87707614,5
PH-SH-Ir,"['P', 'H', 'Ir', 'S']","[1, 2, 1, 1]",-0.2877850814,-99.58316286,5
PH-SH-La,"['La', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.7683029214,-73.90835206,5
PH-SH-Lu,"['Lu', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.7221457494,-85.8971662,5
PH-SH-Nd,"['Nd', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.7199564674,-74.10091979,5
PH-SH-Rh,"['P', 'H', 'Rh', 'S']","[1, 2, 1, 1]",-0.3097098874,-62.21328689,5
PH-SH-Ru,"['P', 'H', 'Ru', 'S']","[1, 2, 1, 1]",-0.0731350814,-62.10331286,5
PH-SH-Sc,"['Sc', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.6839951534,-44.56231322,5
PH-SH-Sm,"['Sm', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.7205716594,-74.98439575,5
PH-SH-Y,"['Y', 'P', 'H', 'S']","[1, 1, 2, 1]",-0.7612371694,-58.5635233,5
S-Br-Al,"['Al', 'S', 'Br']","[1, 1, 1]",-1.270666589,-40.32551858,3
S-Br-Bi,"['Bi', 'S', 'Br']","[1, 1, 1]",-0.558956569,-108.94198852,3
S-Br-Ce,"['Ce', 'S', 'Br']","[1, 1, 1]",-1.3044348257,-77.29592329,3
S-Br-Co,"['Co', 'S', 'Br']","[1, 1, 1]",-0.530009309,-47.56634674,3
S-Br-Cr,"['Cr', 'S', 'Br']","[1, 1, 1]",-1.104630869,-50.46781142,3
S-Br-Fe,"['Fe', 'S', 'Br']","[1, 1, 1]",-0.498811889,-48.37065448,3
S-Br-Ga,"['Ga', 'S', 'Br']","[1, 1, 1]",-0.7715368323,-47.41932931,3
S-Br-Gd,"['Gd', 'S', 'Br']","[1, 1, 1]",-2.24608382566666,-81.38805679,3
S-Br-In,"['In', 'S', 'Br']","[1, 1, 1]",-0.886526239,-64.72429753,3
S-Br-Ir,"['Ir', 'S', 'Br']","[1, 1, 1]",-0.3903926423,-101.15109674,3
S-Br-La,"['La', 'S', 'Br']","[1, 1, 1]",-2.3352233857,-78.90818897,3
S-Br-Lu,"['Lu', 'S', 'Br']","[1, 1, 1]",-2.2121213823,-90.75848296,3
S-Br-Nd,"['Nd', 'S', 'Br']","[1, 1, 1]",-2.228432119,-79.02211517,3
S-Br-Rh,"['Rh', 'S', 'Br']","[1, 1, 1]",-0.6334722423,-64.40083554,3
S-Br-Ru,"['Ru', 'S', 'Br']","[1, 1, 1]",-0.412374949,-64.81044366,3
S-Br-Sc,"['Sc', 'S', 'Br']","[1, 1, 1]",-2.0913743557,-49.25214188,3
S-Br-Sm,"['Sm', 'S', 'Br']","[1, 1, 1]",-2.2272082057,-79.89884343,3
S-Br-Y,"['Y', 'S', 'Br']","[1, 1, 1]",-2.280718769,-63.43517512,3
S-Cl-Al,"['Al', 'S', 'Cl']","[1, 1, 1]",-1.4298299423,-29.52021664,3
S-Cl-Bi,"['Bi', 'S', 'Cl']","[1, 1, 1]",-0.6388421157,-97.89885316,3
S-Cl-Ce,"['Ce', 'S', 'Cl']","[1, 1, 1]",-2.487706319,-67.61360077,3
S-Cl-Co,"['Co', 'S', 'Cl']","[1, 1, 1]",-0.7194407423,-36.85184904,3
S-Cl-Cr,"['Cr', 'S', 'Cl']","[1, 1, 1]",-1.148540959,-39.31674969,3
S-Cl-Fe,"['Fe', 'S', 'Cl']","[1, 1, 1]",-0.6698593657,-37.60100491,3
S-Cl-Ga,"['Ga', 'S', 'Cl']","[1, 1, 1]",-0.8968829523,-36.51257567,3
S-Cl-Gd,"['Gd', 'S', 'Cl']","[1, 1, 1]",-2.376595089,-70.49679858,3
S-Cl-In,"['In', 'S', 'Cl']","[1, 1, 1]",-0.9835274123,-53.73250905,3
S-Cl-Ir,"['Ir', 'S', 'Cl']","[1, 1, 1]",-0.5254211857,-90.27339037,3
S-Cl-La,"['La', 'S', 'Cl']","[1, 1, 1]",-2.4609876123,-68.00268965,3
S-Cl-Lu,"['Lu', 'S', 'Cl']","[1, 1, 1]",-2.3510069023,-79.89234752,3
S-Cl-Nd,"['Nd', 'S', 'Cl']","[1, 1, 1]",-2.351257189,-68.10779838,3
S-Cl-Rh,"['Rh', 'S', 'Cl']","[1, 1, 1]",-0.7752265523,-53.54330647,3
S-Cl-Ru,"['Ru', 'S', 'Cl']","[1, 1, 1]",-0.507024049,-53.81159896,3
S-Cl-Sc,"['Sc', 'S', 'Cl']","[1, 1, 1]",-2.235280199,-38.40106741,3
S-Cl-Sm,"['Sm', 'S', 'Cl']","[1, 1, 1]",-2.3516532057,-68.98938643,3
S-Cl-Y,"['Y', 'S', 'Cl']","[1, 1, 1]",-2.4115038757,-52.54473844,3
S-CN-Al,"['Al', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.0729509893,-37.03032377,4
S-CN-Bi,"['Bi', 'C', 'S', 'N']","[1, 1, 1, 1]",0.4160307883,-105.82599666,4
S-CN-Ce,"['Ce', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.7419528443,-76.57543119,4
S-CN-Co,"['Co', 'C', 'S', 'N']","[1, 1, 1, 1]",0.3441573582,-44.82469038,4
S-CN-Cr,"['Cr', 'C', 'S', 'N']","[1, 1, 1, 1]",0.1268038307,-46.87170449,4
S-CN-Fe,"['Fe', 'C', 'S', 'N']","[1, 1, 1, 1]",0.3715892707,-45.61286273,4
S-CN-Ga,"['Ga', 'C', 'S', 'N']","[1, 1, 1, 1]",0.3181231408,-44.05722725,4
S-CN-Gd,"['Gd', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.803163974249998,-78.08746221,4
S-CN-In,"['In', 'C', 'S', 'N']","[1, 1, 1, 1]",0.2496249382,-61.29122006,4
S-CN-Ir,"['Ir', 'C', 'S', 'N']","[1, 1, 1, 1]",0.4098617558,-98.56547279,4
S-CN-La,"['La', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.8786143917,-75.64197738,4
S-CN-Lu,"['Lu', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.7771510343,-87.45572395,4
S-CN-Nd,"['Nd', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.7916411143,-75.72838427,4
S-CN-Rh,"['Rh', 'C', 'S', 'N']","[1, 1, 1, 1]",0.2468178483,-61.73814842,4
S-CN-Ru,"['Ru', 'C', 'S', 'N']","[1, 1, 1, 1]",0.4146215008,-62.13983381,4
S-CN-Sc,"['Sc', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.6909963018,-45.96700502,4
S-CN-Sm,"['Sm', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.7862523867,-76.58722936,4
S-CN-Y,"['Y', 'C', 'S', 'N']","[1, 1, 1, 1]",-0.8310695018,-60.14229782,4
Se-Br-Al,"['Al', 'Se', 'Br']","[1, 1, 1]",-1.1086910033,-50.2871137,3
Se-Br-Bi,"['Bi', 'Se', 'Br']","[1, 1, 1]",-0.58184079,-119.45816306,3
Se-Br-Ce,"['Ce', 'Se', 'Br']","[1, 1, 1]",-2.0843408233,-90.08316316,3
Se-Br-Co,"['Co', 'Se', 'Br']","[1, 1, 1]",-0.49883952,-57.92035925,3
Se-Br-Cr,"['Cr', 'Se', 'Br']","[1, 1, 1]",-0.9475635567,-60.44413136,3
Se-Br-Fe,"['Fe', 'Se', 'Br']","[1, 1, 1]",-0.4189705867,-58.57865245,3
Se-Br-Ga,"['Ga', 'Se', 'Br']","[1, 1, 1]",-0.68953553,-57.62084728,3
Se-Br-Gd,"['Gd', 'Se', 'Br']","[1, 1, 1]",-2.11200927000001,-91.433355,3
Se-Br-In,"['In', 'Se', 'Br']","[1, 1, 1]",-0.8314731967,-75.00666028,3
Se-Br-Ir,"['Ir', 'Se', 'Br']","[1, 1, 1]",-0.3740408633,-111.54956328,3
Se-Br-La,"['La', 'Se', 'Br']","[1, 1, 1]",-2.21655338,-88.99970083,3
Se-Br-Lu,"['Lu', 'Se', 'Br']","[1, 1, 1]",-2.06016274,-100.75012891,3
Se-Br-Nd,"['Nd', 'Se', 'Br']","[1, 1, 1]",-2.11092818,-89.11712523,3
Se-Br-Rh,"['Rh', 'Se', 'Br']","[1, 1, 1]",-0.6330929467,-74.84721953,3
Se-Br-Ru,"['Ru', 'Se', 'Br']","[1, 1, 1]",-0.3100349867,-74.95094565,3
Se-Br-Sc,"['Sc', 'Se', 'Br']","[1, 1, 1]",-1.9528606467,-59.28412263,3
Se-Br-Sm,"['Sm', 'Se', 'Br']","[1, 1, 1]",-2.1028703967,-89.97335188,3
Se-Br-Y,"['Y', 'Se', 'Br']","[1, 1, 1]",-2.14750265,-73.48304864,3
Se-Cl-Al,"['Al', 'Se', 'Cl']","[1, 1, 1]",-1.2305312233,-39.36984236,3
Se-Cl-Bi,"['Bi', 'Se', 'Cl']","[1, 1, 1]",-0.6572191767,-108.40150622,3
Se-Cl-Ce,"['Ce', 'Se', 'Cl']","[1, 1, 1]",-2.20772224,-79.17051541,3
Se-Cl-Co,"['Co', 'Se', 'Cl']","[1, 1, 1]",-0.65139671,-47.09523882,3
Se-Cl-Cr,"['Cr', 'Se', 'Cl']","[1, 1, 1]",-1.05744009,-49.49096896,3
Se-Cl-Fe,"['Fe', 'Se', 'Cl']","[1, 1, 1]",-0.5642048467,-47.73156323,3
Se-Cl-Ga,"['Ga', 'Se', 'Cl']","[1, 1, 1]",-0.78111835,-46.61280374,3
Se-Cl-Gd,"['Gd', 'Se', 'Cl']","[1, 1, 1]",-2.23591470333333,-80.5222793,3
Se-Cl-In,"['In', 'Se', 'Cl']","[1, 1, 1]",-0.9107964933,-63.96183817,3
Se-Cl-Ir,"['Ir', 'Se', 'Cl']","[1, 1, 1]",-0.4731393467,-100.56406673,3
Se-Cl-La,"['La', 'Se', 'Cl']","[1, 1, 1]",-2.3388714567,-78.08386306,3
Se-Cl-Lu,"['Lu', 'Se', 'Cl']","[1, 1, 1]",-2.1875490867,-89.84949595,3
Se-Cl-Nd,"['Nd', 'Se', 'Cl']","[1, 1, 1]",-2.2306464733,-78.19348811,3
Se-Cl-Rh,"['Rh', 'Se', 'Cl']","[1, 1, 1]",-0.74444122,-63.89847235,3
Se-Cl-Ru,"['Ru', 'Se', 'Cl']","[1, 1, 1]",-0.43345001,-64.03839872,3
Se-Cl-Sc,"['Sc', 'Se', 'Cl']","[1, 1, 1]",-2.0872184067,-48.40440391,3
Se-Cl-Sm,"['Sm', 'Se', 'Cl']","[1, 1, 1]",-2.2250468767,-79.05708932,3
Se-Cl-Y,"['Y', 'Se', 'Cl']","[1, 1, 1]",-2.2706557533,-62.56971595,3
Se-CN-Al,"['Al', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.0753594725,-46.8846038,4
Se-CN-Bi,"['Bi', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.4029311775,-116.32591698,4
Se-CN-Ce,"['Ce', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.8100303475,-85.34591808,4
Se-CN-Co,"['Co', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.4220107875,-54.96079854,4
Se-CN-Cr,"['Cr', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.18681913,-57.07916517,4
Se-CN-Fe,"['Fe', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.4658346125,-55.68340324,4
Se-CN-Ga,"['Ga', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.4066279175,-54.15073002,4
Se-CN-Gd,"['Gd', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.705256629999997,-88.14335471,4
Se-CN-In,"['In', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.3048622075,-71.51779286,4
Se-CN-Ir,"['Ir', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.49022849,-108.69152773,4
Se-CN-La,"['La', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.7932208925,-85.74792526,4
Se-CN-Lu,"['Lu', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.6598972775,-97.4342308,4
Se-CN-Nd,"['Nd', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.70639318,-85.83491441,4
Se-CN-Rh,"['Rh', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.2987405775,-71.97797938,4
Se-CN-Ru,"['Ru', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.5086726125,-72.21115124,4
Se-CN-Sc,"['Sc', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.581523105,-55.97663411,4
Se-CN-Sm,"['Sm', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.6651347075,-86.55028052,4
Se-CN-Y,"['Y', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.719414115,-70.14319815,4
Se-F-Al,"['Al', 'Se', 'F']","[1, 1, 1]",-1.6768187367,-36.324368,3
Se-F-Bi,"['Bi', 'Se', 'F']","[1, 1, 1]",-1.19679494,-105.63589661,3
Se-F-Ce,"['Ce', 'Se', 'F']","[1, 1, 1]",-2.7555664867,-76.42971125,3
Se-F-Co,"['Co', 'Se', 'F']","[1, 1, 1]",-1.0683392567,-43.96172956,3
Se-F-Cr,"['Cr', 'Se', 'F']","[1, 1, 1]",-1.5530183867,-46.59336695,3
Se-F-Fe,"['Fe', 'Se', 'F']","[1, 1, 1]",-1.0888410933,-44.92113507,3
Se-F-Ga,"['Ga', 'Se', 'F']","[1, 1, 1]",-1.1802182533,-43.42576655,3
Se-F-Gd,"['Gd', 'Se', 'F']","[1, 1, 1]",-2.77315152666667,-77.74965287,3
Se-F-In,"['In', 'Se', 'F']","[1, 1, 1]",-1.3205396433,-60.80673072,3
Se-F-Ir,"['Ir', 'Se', 'F']","[1, 1, 1]",-0.7926604167,-97.13829304,3
Se-F-La,"['La', 'Se', 'F']","[1, 1, 1]",-2.86934636,-75.29095087,3
Se-F-Lu,"['Lu', 'Se', 'F']","[1, 1, 1]",-2.7297348933,-87.09171647,3
Se-F-Nd,"['Nd', 'Se', 'F']","[1, 1, 1]",-2.7590426133,-75.39433963,3
Se-F-Rh,"['Rh', 'Se', 'F']","[1, 1, 1]",-1.11350849,-60.62133726,3
Se-F-Ru,"['Ru', 'Se', 'F']","[1, 1, 1]",-0.8015571967,-60.75838338,3
Se-F-Sc,"['Sc', 'Se', 'F']","[1, 1, 1]",-2.6319284033,-45.654197,3
Se-F-Sm,"['Sm', 'Se', 'F']","[1, 1, 1]",-2.7591457333,-76.27504899,3
Se-F-Y,"['Y', 'Se', 'F']","[1, 1, 1]",-2.79987739,-59.77304396,3
Se-I-Al,"['Al', 'Se', 'I']","[1, 1, 1]",-0.7845805633,-66.83656138,3
Se-I-Bi,"['Bi', 'Se', 'I']","[1, 1, 1]",-0.37043652,-136.34572925,3
Se-I-Ce,"['Ce', 'Se', 'I']","[1, 1, 1]",-1.99569914666667,-105.38967213,3
Se-I-Co,"['Co', 'Se', 'I']","[1, 1, 1]",-0.1692475367,-74.4533623,3
Se-I-Cr,"['Cr', 'Se', 'I']","[1, 1, 1]",-0.7095795367,-77.2519583,3
Se-I-Fe,"['Fe', 'Se', 'I']","[1, 1, 1]",-0.0940248133,-75.12559413,3
Se-I-Ga,"['Ga', 'Se', 'I']","[1, 1, 1]",-0.40791264,-74.29775761,3
Se-I-Gd,"['Gd', 'Se', 'I']","[1, 1, 1]",-1.83386192333334,-108.12069196,3
Se-I-In,"['In', 'Se', 'I']","[1, 1, 1]",-0.5807815,-91.77636419,3
Se-I-Ir,"['Ir', 'Se', 'I']","[1, 1, 1]",-0.14658456,-128.38897337,3
Se-I-La,"['La', 'Se', 'I']","[1, 1, 1]",-1.9507996567,-105.72421866,3
Se-I-Lu,"['Lu', 'Se', 'I']","[1, 1, 1]",-1.76007179,-117.37163506,3
Se-I-Nd,"['Nd', 'Se', 'I']","[1, 1, 1]",-1.8424393233,-105.83343766,3
Se-I-Rh,"['Rh', 'Se', 'I']","[1, 1, 1]",-0.3630100467,-91.55874983,3
Se-I-Ru,"['Ru', 'Se', 'I']","[1, 1, 1]",-0.07371807,-91.7637739,3
Se-I-Sc,"['Sc', 'Se', 'I']","[1, 1, 1]",-1.6495321233,-75.89591606,3
Se-I-Sm,"['Sm', 'Se', 'I']","[1, 1, 1]",-1.8296675467,-106.67552233,3
Se-I-Y,"['Y', 'Se', 'I']","[1, 1, 1]",-1.86301981,-90.15137912,3
Se-NC-Al,"['Al', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.026773695,-47.07894691,4
Se-NC-Bi,"['Bi', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.4115728375,-116.29135034,4
Se-NC-Ce,"['Ce', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.698588465,-86.84949555,4
Se-NC-Co,"['Co', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.42396823,-54.95296877,4
Se-NC-Cr,"['Cr', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.163408915,-57.17280603,4
Se-NC-Fe,"['Fe', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.48078645,-55.62359589,4
Se-NC-Ga,"['Ga', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.3879326575,-54.22551106,4
Se-NC-Gd,"['Gd', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.767092222499997,-88.39069708,4
Se-NC-In,"['In', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.2732390625,-71.64428544,4
Se-NC-Ir,"['Ir', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.5702261775,-108.37153698,4
Se-NC-La,"['La', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.8424388525,-85.9447971,4
Se-NC-Lu,"['Lu', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.73051188,-97.71668921,4
Se-NC-Nd,"['Nd', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.7662746825,-86.07444042,4
Se-NCO-Al,"['Al', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.713453618,-56.90910428,5
Se-NCO-Bi,"['Bi', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.364981648,-125.91834443,5
Se-NCO-Ce,"['Ce', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.313158278,-94.82738258,5
Se-NCO-Co,"['Co', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.409239304,-64.85083271,5
Se-NCO-Cr,"['Cr', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.677701384,-67.37074311,5
Se-NCO-Fe,"['Fe', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.362064696,-65.51285967,5
Se-NCO-Ga,"['Ga', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.44065186,-64.13629549,5
Se-NCO-Gd,"['Gd', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.477850472,-106.85128855,5
Se-NCO-In,"['In', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.505341198,-81.41974218,5
Se-NCO-Ir,"['Ir', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.27725162,-118.19449429,5
Se-NCO-La,"['La', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.33080206,-95.38484649,5
Se-NCO-Lu,"['Lu', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.28012752,-107.35107379,5
Se-NCO-Nd,"['Nd', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.287750434,-95.60388836,5
Se-NCO-Rh,"['Rh', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.449087436,-81.57417337,5
Se-NCO-Ru,"['Ru', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-0.272278352,-81.76302795,5
Se-NCO-Sc,"['Sc', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.234832872,-65.98050055,5
Se-NCO-Sm,"['Sm', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.289724902,-96.4941607,5
Se-NCO-Y,"['Y', 'C', 'Se', 'N', 'O']","[1, 1, 1, 1, 1]",-1.31813436,-80.01200799,5
Se-NC-Rh,"['Rh', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.3505724175,-71.77065202,4
Se-NC-Ru,"['Ru', 'C', 'Se', 'N']","[1, 1, 1, 1]",0.5742840575,-71.94870546,4
Se-NCS-Al,"['Al', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.2333656194,-57.9712651,5
Se-NCS-Bi,"['Bi', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.0657821826,-127.22712609,5
Se-NC-Sc,"['Sc', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.654586,-56.26888569,4
Se-NCS-Ce,"['Ce', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.920051239400001,-96.3244482,5
Se-NCS-Co,"['Co', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.0995300706,-65.76958665,5
Se-NCS-Cr,"['Cr', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.1430725194,-68.1601996,5
Se-NCS-Fe,"['Fe', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.1744392586,-66.29294071,5
Se-NCS-Ga,"['Ga', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.0413540006,-65.188867,5
Se-NCS-Gd,"['Gd', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.8126609894,-111.98794195,5
Se-NCS-In,"['In', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.0453073734,-82.58217387,5
Se-NCS-Ir,"['Ir', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.1793466086,-119.37410396,5
Se-NCS-La,"['La', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.9086193214,-96.73653361,5
Se-NCS-Lu,"['Lu', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.8225402894,-108.52573845,5
Se-NC-Sm,"['Sm', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.761682745,-86.93647267,4
Se-NCS-Nd,"['Nd', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.8347139234,-96.80130662,5
Se-NCS-Rh,"['Rh', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.0172904006,-82.704885,5
Se-NCS-Ru,"['Ru', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",0.2116408746,-82.80603263,5
Se-NCS-Sc,"['Sc', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.7781257434,-67.15956572,5
Se-NCS-Sm,"['Sm', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.8463522454,-97.73989823,5
Se-NCS-Y,"['Y', 'C', 'Se', 'S', 'N']","[1, 1, 1, 1, 1]",-0.8713076414,-81.24047521,5
Se-NC-Y,"['Y', 'C', 'Se', 'N']","[1, 1, 1, 1]",-0.79277953,-70.43665981,4
Se-NO-Al,"['Al', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.260154735,-44.28970413,4
Se-NO-Bi,"['Bi', 'Se', 'N', 'O']","[1, 1, 1, 1]",0.130332375,-113.47935569,4
Se-NO-Ce,"['Ce', 'Se', 'N', 'O']","[1, 1, 1, 1]",-1.0167719,-84.18527279,4
Se-NO-Co,"['Co', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.0016092625,-52.71832224,4
Se-NO-Cr,"['Cr', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.294105235,-55.06590613,4
Se-NO-Fe,"['Fe', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.067084295,-53.87812237,4
Se-NO-Ga,"['Ga', 'Se', 'N', 'O']","[1, 1, 1, 1]",0.01172563,-51.79338267,4
Se-NO-Gd,"['Gd', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.9261640025,-98.0739412,4
Se-NO-In,"['In', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.00272094,-68.81116895,4
Se-NO-Ir,"['Ir', 'Se', 'N', 'O']","[1, 1, 1, 1]",0.2132226975,-105.8625944,4
Se-NO-La,"['La', 'Se', 'N', 'O']","[1, 1, 1, 1]",-1.04800918,-82.83012191,4
Se-NO-Lu,"['Lu', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.9359624675,-94.60153506,4
Se-NO-Nd,"['Nd', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.942685275,-82.84312629,4
Se-NO-Rh,"['Rh', 'Se', 'N', 'O']","[1, 1, 1, 1]",0.015654075,-69.17336889,4
Se-NO-Ru,"['Ru', 'Se', 'N', 'O']","[1, 1, 1, 1]",0.0961638625,-69.92422974,4
Se-NO-Sc,"['Sc', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.85587575,-53.13708819,4
Se-NO-Sm,"['Sm', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.955994975,-83.77676509,4
Se-NO-Y,"['Y', 'Se', 'N', 'O']","[1, 1, 1, 1]",-0.985743005,-67.27155721,4
