,Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,"OxidationStates(stats=['minimum', 'maximum', 'range', 'std_dev'])",minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity
392,NCS-NCO-Cu,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,29.0,23.0,11.285714285714286,6.408163265306122,6.0,64.0,88.0,24.0,79.57142857142857,5.918367346938775,77.0,12.0107,63.546,51.5353,23.377885714285714,13.958636734693878,12.0107,54.8,3823.0,3768.2,1367.5757142857144,1403.0995918367346,63.05,11.0,16.0,5.0,14.428571428571429,1.2244897959183674,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,132.0,66.0,85.28571428571429,18.9795918367347,71.0,1.9,3.44,1.54,2.7285714285714286,0.38122448979591844,2.55,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,5.857142857142857,1.5510204081632655,4.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.7142857142857144,0.8979591836734694,3.0,5.64,25.786875,20.146874999999998,12.397053571428572,5.18091836734694,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,1.8571428571428572,2.5714285714285716,1.4285714285714286,0.0,True,0.4472779356966061,0.04601621540360833,"Full Formula (Cu1 C2 S1 N2 O1)
Reduced Formula: CuC2SN2O
abc   :   3.384829   3.384829  19.190006
angles:  90.000000  90.000000 119.999998
Sites (7)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Cu2+  -0         -0         0.250395
  1  C4+    0.333333   0.666667  0.134725
  2  C4+    0.666667   0.333333  0.373677
  3  S2-    0.666667   0.333333  0.456163
  4  N3-    0.666667   0.333333  0.310226
  5  N3-    0.333333   0.666667  0.19928
  6  O2-    0.333333   0.666667  0.073157",0.4750000000000001,1.125,0.6499999999999999,0.6916666666666668,0.4596194077712558,-181000.0
393,NCS-NCO-Fe,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,26.0,20.0,10.857142857142858,5.795918367346938,6.0,55.0,88.0,33.0,78.28571428571429,7.387755102040815,77.0,12.0107,55.845,43.8343,22.277742857142858,12.387004081632654,12.0107,54.8,3823.0,3768.2,1432.3228571428572,1474.294693877551,63.05,8.0,16.0,8.0,14.0,1.7142857142857142,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,132.0,66.0,85.28571428571429,18.9795918367347,71.0,1.83,3.44,1.6099999999999999,2.718571428571429,0.389795918367347,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,6.0,6.0,0.8571428571428571,1.469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.428571428571429,1.0612244897959184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.142857142857143,0.7346938775510203,3.0,5.64,25.786875,20.146874999999998,12.348482142857142,5.222551020408162,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,2.1106628,2.1106628,0.30152325714285716,0.516897012244898,0.0,12.0,229.0,217.0,155.28571428571428,65.3061224489796,194.0,2.0,2.5714285714285716,0.8571428571428571,0.0,True,0.47692216400686216,0.049128857472683175,"Full Formula (Fe1 C2 S1 N2 O1)
Reduced Formula: FeC2SN2O
abc   :   3.228421   3.228421  19.399313
angles:  90.000000  90.000000 119.999994
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe2+  0         0         0.246397
  1  C4+   0.333333  0.666667  0.122413
  2  C4+   0.666667  0.333333  0.368204
  3  S2-   0.666667  0.333333  0.44835
  4  N3-   0.666667  0.333333  0.304543
  5  N3-   0.333333  0.666667  0.186036
  6  O2-   0.333333  0.666667  0.061622",0.4750000000000001,1.1949999999999998,0.7199999999999998,0.715,0.5091168824543141,-181000.0
394,NCS-NCO-Mg,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,16.0,10.0,8.857142857142858,2.938775510204082,6.0,68.0,88.0,20.0,80.14285714285714,5.2653061224489806,77.0,12.0107,32.065,20.054299999999998,17.77202857142857,5.950269387755101,12.0107,54.8,3823.0,3768.2,1305.4657142857143,1438.5910204081633,63.05,2.0,16.0,14.0,13.142857142857142,3.1836734693877555,14.0,2.0,3.0,1.0,2.2857142857142856,0.4081632653061224,2.0,66.0,141.0,75.0,86.57142857142857,20.816326530612248,71.0,1.31,3.44,2.13,2.6442857142857146,0.4534693877551021,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.0612244897959184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,25.786875,20.146874999999998,14.085624999999999,6.2491071428571425,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,150.28571428571428,62.44897959183674,194.0,2.0,2.5714285714285716,0.0,0.0,True,0.6783286799695526,0.0743899733617193,"Full Formula (Mg1 C2 S1 N2 O1)
Reduced Formula: MgC2SN2O
abc   :   3.457694   3.457693  19.280591
angles:  90.000000  90.000000 119.999998
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mg2+  0         0         0.254156
  1  C4+   0.333333  0.666667  0.13287
  2  C4+   0.666667  0.333333  0.374206
  3  S2-   0.666667  0.333333  0.454927
  4  N3-   0.666667  0.333333  0.310212
  5  N3-   0.333333  0.666667  0.196866
  6  O2-   0.333333  0.666667  0.071716",0.4750000000000001,1.7149999999999999,1.2399999999999998,0.8883333333333333,0.8768124086713187,-181000.0
395,NCS-NCO-Mn,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,25.0,19.0,10.714285714285714,5.591836734693878,6.0,52.0,88.0,36.0,77.85714285714286,7.877551020408163,77.0,12.0107,54.938045,42.927345,22.14817785714286,12.201911224489796,12.0107,54.8,3823.0,3768.2,1390.6085714285714,1426.6212244897958,63.05,7.0,16.0,9.0,13.857142857142858,1.9591836734693875,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,139.0,73.0,86.28571428571429,20.408163265306126,71.0,1.55,3.44,1.89,2.6785714285714284,0.42408163265306126,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.285714285714286,0.8979591836734694,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2857142857142856,0.8979591836734694,3.0,5.64,25.786875,20.146874999999998,12.313851600985716,5.252234342012245,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714286e-05,0.0,12.0,217.0,205.0,153.57142857142858,64.3265306122449,194.0,2.0,2.5714285714285716,0.7142857142857143,0.0,True,0.5905846039144353,0.06246745276342187,"Full Formula (Mn1 C2 S1 N2 O1)
Reduced Formula: MnC2SN2O
abc   :   3.187765   3.187765  19.591511
angles:  90.000000  90.000000 119.999998
Sites (7)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Mn2+  0         -0         0.253068
  1  C4+   0.333333   0.666667  0.127653
  2  C4+   0.666667   0.333333  0.376647
  3  S2-   0.666667   0.333333  0.455878
  4  N3-   0.666667   0.333333  0.313562
  5  N3-   0.333333   0.666667  0.190606
  6  O2-   0.333333   0.666667  0.067448",0.4750000000000001,1.4749999999999999,0.9999999999999998,0.8083333333333332,0.7071067811865474,-181000.0
396,NCS-NCO-Ni,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,28.0,22.0,11.142857142857142,6.204081632653062,6.0,61.0,88.0,27.0,79.14285714285714,6.408163265306123,77.0,12.0107,58.6934,46.6827,22.68465714285714,12.96831020408163,12.0107,54.8,3823.0,3768.2,1420.4657142857143,1460.7436734693879,63.05,10.0,16.0,6.0,14.285714285714286,1.3877551020408163,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,124.0,58.0,84.14285714285714,17.346938775510203,71.0,1.91,3.44,1.53,2.73,0.38,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,5.714285714285714,1.3877551020408165,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,2.0,2.0,0.2857142857142857,0.48979591836734687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.7346938775510203,3.0,5.64,25.786875,20.146874999999998,12.289910714285714,5.272755102040817,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.5953947,0.5953947,0.08505638571428573,0.14581094693877553,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,2.0,2.5714285714285716,1.1428571428571428,0.0,True,0.44301947290604926,0.04558136330596633,"Full Formula (Ni1 C2 S1 N2 O1)
Reduced Formula: NiC2SN2O
abc   :   3.283343   3.283342  19.120374
angles:  90.000000  90.000000 120.000008
Sites (7)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Ni2+  -0         0         0.249229
  1  C4+    0.333333  0.666667  0.130584
  2  C4+    0.666667  0.333333  0.368489
  3  S2-    0.666667  0.333333  0.450165
  4  N3-    0.666667  0.333333  0.304206
  5  N3-    0.333333  0.666667  0.195235
  6  O2-    0.333333  0.666667  0.068871",0.4750000000000001,1.115,0.6399999999999999,0.6883333333333335,0.4525483399593903,-181000.0
397,NCS-NCO-Pb,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,82.0,76.0,18.857142857142858,18.040816326530614,6.0,77.0,88.0,11.0,82.0,3.142857142857143,77.0,12.0107,207.2,195.1893,43.8998857142857,46.65717551020407,12.0107,54.8,3823.0,3768.2,1259.41,1464.9085714285716,63.05,14.0,16.0,2.0,14.857142857142858,0.7346938775510203,14.0,2.0,6.0,4.0,2.7142857142857144,1.0204081632653061,2.0,66.0,146.0,80.0,87.28571428571429,21.836734693877556,71.0,2.33,3.44,1.1099999999999999,2.79,0.3285714285714286,2.55,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,2.857142857142857,0.7346938775510203,2.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,4.0,28.0,24.0,8.285714285714286,5.632653061224491,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.142857142857143,0.7346938775510203,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.142857142857143,0.7346938775510203,3.0,5.64,28.11,22.47,14.831339285714284,6.924056122448979,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,2.0,2.857142857142857,1.4285714285714286,2.0,True,0.26510305464422235,0.030296867302690732,"Full Formula (Pb1 C2 S1 N2 O1)
Reduced Formula: PbC2SN2O
abc   :   4.086707   4.086705  18.327995
angles:  90.000000  90.000000 119.999988
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pb2+  0         0         0.28514
  1  C4+   0.333333  0.666667  0.148015
  2  C4+   0.666667  0.333333  0.4199
  3  S2-   0.666667  0.333333  0.505388
  4  N3-   0.666667  0.333333  0.35274
  5  N3-   0.333333  0.666667  0.215278
  6  O2-   0.333333  0.666667  0.083397",0.4750000000000001,0.6949999999999998,0.21999999999999975,0.5483333333333333,0.15556349186104027,-181000.0
398,NCS-NCO-Pd,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,46.0,40.0,13.714285714285714,9.877551020408161,6.0,62.0,88.0,26.0,79.28571428571429,6.244897959183673,77.0,12.0107,106.42,94.4093,29.502742857142856,22.708432653061227,12.0107,54.8,3823.0,3768.2,1434.7585714285713,1477.0783673469389,63.05,10.0,16.0,6.0,14.285714285714286,1.3877551020408163,14.0,2.0,5.0,3.0,2.5714285714285716,0.816326530612245,2.0,66.0,139.0,73.0,86.28571428571429,20.408163265306126,71.0,2.2,3.44,1.2399999999999998,2.7714285714285714,0.34448979591836737,2.55,0.0,2.0,2.0,1.7142857142857142,0.489795918367347,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,5.714285714285714,1.3877551020408165,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,25.786875,20.146874999999998,12.874196428571429,5.210739795918366,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,1.7142857142857142,2.5714285714285716,1.4285714285714286,0.0,True,0.31914097090807514,0.03431479297615498,"Full Formula (Pd1 C2 S1 N2 O1)
Reduced Formula: PdC2SN2O
abc   :   3.492199   3.492198  19.412641
angles:  90.000000  90.000000 119.999995
Sites (7)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Pd2+  -0         -0         0.256647
  1  C4+    0.333333   0.666667  0.135883
  2  C4+    0.666667   0.333333  0.377478
  3  S2-    0.666667   0.333333  0.458337
  4  N3-    0.666667   0.333333  0.314294
  5  N3-    0.333333   0.666667  0.199537
  6  O2-    0.333333   0.666667  0.074969",0.4750000000000001,0.8249999999999997,0.34999999999999964,0.5916666666666667,0.24748737341529137,-181000.0
399,NCS-NCO-Pt,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,78.0,72.0,18.285714285714285,17.061224489795915,6.0,63.0,88.0,25.0,79.42857142857143,6.081632653061225,77.0,12.0107,195.084,183.07330000000002,42.16902857142857,43.68999183673469,12.0107,54.8,3823.0,3768.2,1465.2371428571428,1511.9110204081633,63.05,10.0,16.0,6.0,14.285714285714286,1.3877551020408163,14.0,2.0,6.0,4.0,2.7142857142857144,1.0204081632653061,2.0,66.0,136.0,70.0,85.85714285714286,19.79591836734694,71.0,2.28,3.44,1.1600000000000001,2.782857142857143,0.3346938775510205,2.55,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,9.0,9.0,1.2857142857142858,2.2040816326530615,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,4.0,24.0,20.0,7.714285714285714,4.653061224489797,4.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.7346938775510203,3.0,5.64,25.786875,20.146874999999998,12.961339285714285,5.285433673469387,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,1.8571428571428572,2.5714285714285716,1.2857142857142858,2.0,True,0.28566268626404256,0.031755504030350344,"Full Formula (Pt1 C2 S1 N2 O1)
Reduced Formula: PtC2SN2O
abc   :   3.488805   3.488804  19.362330
angles:  90.000000  90.000000 119.999996
Sites (7)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Pt2+  -0         0         0.256673
  1  C4+    0.333333  0.666667  0.136404
  2  C4+    0.666667  0.333333  0.375508
  3  S2-    0.666667  0.333333  0.456197
  4  N3-    0.666667  0.333333  0.311426
  5  N3-    0.333333  0.666667  0.200548
  6  O2-    0.333333  0.666667  0.075369",0.4750000000000001,0.7450000000000001,0.27,0.5650000000000001,0.19091883092036785,-181000.0
400,NCS-NCO-Zn,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,30.0,24.0,11.428571428571429,6.612244897959185,6.0,69.0,88.0,19.0,80.28571428571429,5.10204081632653,77.0,12.0107,65.38,53.369299999999996,23.639885714285715,14.332922448979593,12.0107,54.8,3823.0,3768.2,1272.5628571428572,1457.3926530612246,63.05,12.0,16.0,4.0,14.571428571428571,1.0612244897959184,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,122.0,56.0,83.85714285714286,16.938775510204085,71.0,1.65,3.44,1.79,2.692857142857143,0.41183673469387766,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.0,1.7142857142857142,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,25.786875,20.146874999999998,12.809910714285717,5.155637755102041,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,150.28571428571428,62.44897959183674,194.0,2.0,2.5714285714285716,1.4285714285714286,0.0,True,0.5511313621135028,0.05758054855677102,"Full Formula (Zn1 C2 S1 N2 O1)
Reduced Formula: ZnC2SN2O
abc   :   3.441986   3.441985  19.376239
angles:  90.000000  90.000000 120.000004
Sites (7)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Zn2+  -0         0         0.254009
  1  C4+    0.333333  0.666667  0.134498
  2  C4+    0.666667  0.333333  0.372489
  3  S2-    0.666667  0.333333  0.452766
  4  N3-    0.666667  0.333333  0.308685
  5  N3-    0.333333  0.666667  0.198306
  6  O2-    0.333333  0.666667  0.073637",0.4750000000000001,1.375,0.8999999999999999,0.775,0.6363961030678927,-181000.0
401,NCS-NC-Pb,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,82.0,76.0,20.666666666666668,20.444444444444443,6.0,77.0,88.0,11.0,81.16666666666667,2.8333333333333335,77.0,12.0107,207.2,195.1893,48.549966666666656,52.88334444444444,12.0107,63.05,3823.0,3759.95,1460.1783333333335,1575.2144444444446,63.05,14.0,16.0,2.0,14.666666666666666,0.6666666666666666,14.0,2.0,6.0,4.0,2.8333333333333335,1.1111111111111112,2.0,71.0,146.0,75.0,90.83333333333333,23.11111111111111,71.0,2.33,3.04,0.71,2.6816666666666666,0.23888888888888893,2.55,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,2.6666666666666665,0.6666666666666666,2.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,14.0,14.0,2.3333333333333335,3.888888888888889,0.0,4.0,28.0,24.0,8.666666666666666,6.4444444444444455,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.3333333333333335,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.3333333333333335,0.6666666666666666,3.0,5.64,28.11,22.47,15.785729166666664,7.441805555555554,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,178.5,36.166666666666664,194.0,2.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,True,0.11840719331225125,0.017025233561782576,"Full Formula (Pb1 C2 S1 N2)
Reduced Formula: PbC2SN2
abc   :   4.026942   4.025012  17.962539
angles:  90.028256  89.971244 120.072531
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pb2+  0.000272  0.000146  0.219586
  1  C3+   0.33332   0.666404  0.081668
  2  C3+   0.666534  0.333324  0.358313
  3  S2-   0.666504  0.333197  0.445469
  4  N3-   0.666652  0.333268  0.289741
  5  N3-   0.333385  0.666995  0.148496",0.3366666666666669,0.5566666666666666,0.21999999999999975,0.41000000000000014,0.15556349186104027,-147333.33333333334
